Country,year,num_conflicts,avg_intensity,max_intensity,avg_duration,total_duration,conflict_type_count,has_territory_conflict,has_government_conflict,has_both_conflict,conflicts_past_3years,intensity_past_3years
Iran,1980,3,1.333333333,2,580,580,1,1,1,0,2.333333333,1.222222222
Iran,1981,2,1.5,2,,0,1,1,1,0,2.666666667,1.388888889
Iran,1982,2,2,2,1096,1096,1,1,1,0,2.333333333,1.611111111
Iran,1983,1,1,1,,0,1,1,0,0,1.666666667,1.5
Iran,1984,1,1,1,,0,1,1,0,0,1.333333333,1.333333333
Iran,1985,1,1,1,,0,1,1,0,0,1,1
Iran,1986,2,1,1,,0,1,1,1,0,1.333333333,1
Iran,1987,2,1,1,,0,1,1,1,0,1.666666667,1
Iran,1988,2,1,1,2009.5,4019,1,1,1,0,2,1
Iran,1990,1,1,1,38,38,1,1,0,0,1.666666667,1
Iran,1991,1,1,1,0,0,1,0,1,0,1.333333333,1
Iran,1993,2,1,1,153,306,1,1,1,0,1.333333333,1
Iran,1996,1,1,1,0,0,1,1,0,0,1.333333333,1
Iran,1997,1,1,1,257,257,1,0,1,0,1.333333333,1
Iran,1999,1,1,1,,0,1,0,1,0,1,1
Iran,2000,1,1,1,,0,1,0,1,0,1,1
Iran,2001,1,1,1,661,661,1,0,1,0,1,1
Iran,2005,1,1,1,,0,1,0,1,0,1,1
Iran,2006,1,1,1,,0,1,0,1,0,1,1
Iran,2007,1,1,1,,0,1,0,1,0,1,1
Iran,2008,1,1,1,,0,1,0,1,0,1,1
Iran,2009,1,1,1,,0,1,0,1,0,1,1
Iran,2010,1,1,1,,0,1,0,1,0,1,1
Iran,2011,1,1,1,2333,2333,1,0,1,0,1,1
Iran,2016,1,1,1,104,104,1,1,0,0,1,1
Iran,2017,1,1,1,0,0,1,1,0,0,1,1
Iran,2018,2,1,1,62,62,1,1,1,0,1.333333333,1
Iran,2019,1,1,1,,0,1,0,1,0,1.333333333,1
Iran,2020,1,1,1,,0,1,0,1,0,1.333333333,1
Iran,2021,1,1,1,1113,1113,1,0,1,0,1,1
Iran,2023,1,1,1,,0,1,0,1,0,1,1
"Iran, Iraq",1974,1,1,1,324,324,1,0,0,1,1,1
"Iran, Iraq",1980,1,2,2,,0,1,0,0,1,1,1.5
"Iran, Iraq",1981,1,2,2,,0,1,0,0,1,1,1.666666667
"Iran, Iraq",1982,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1983,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1984,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1985,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1986,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1987,1,2,2,,0,1,0,0,1,1,2
"Iran, Iraq",1988,1,2,2,2888,2888,1,0,0,1,1,2
"Iran, Israel",2018,1,1,1,,0,1,0,1,0,1,1
"Iran, Israel",2019,1,1,1,,0,1,0,1,0,1,1
"Iran, Israel",2020,1,1,1,,0,1,0,1,0,1,1
"Iran, Israel",2021,1,1,1,,0,1,0,1,0,1,1
"Iran, Israel",2022,1,1,1,,0,1,0,1,0,1,1
"Iran, Israel",2023,1,1,1,,0,1,0,1,0,1,1
Iraq,1958,1,1,1,,0,1,0,1,0,1,1
Iraq,1959,1,1,1,239,239,1,0,1,0,1,1
Iraq,1961,1,2,2,,0,1,1,0,0,1,1.333333333
Iraq,1962,1,2,2,,0,1,1,0,0,1,1.666666667
Iraq,1963,2,2,2,285,285,1,1,1,0,1.333333333,2
Iraq,1964,1,1,1,,0,1,1,0,0,1.333333333,1.666666667
Iraq,1965,1,2,2,,0,1,1,0,0,1.333333333,1.666666667
Iraq,1966,1,2,2,,0,1,1,0,0,1,1.666666667
Iraq,1967,1,1,1,,0,1,1,0,0,1,1.666666667
Iraq,1968,1,1,1,,0,1,1,0,0,1,1.333333333
Iraq,1969,1,2,2,,0,1,1,0,0,1,1.333333333
Iraq,1970,1,1,1,2992,2992,1,1,0,0,1,1.333333333
Iraq,1973,1,1,1,,0,1,1,0,0,1,1.333333333
Iraq,1974,1,2,2,,0,1,1,0,0,1,1.333333333
Iraq,1975,1,2,2,,0,1,1,0,0,1,1.666666667
Iraq,1976,1,1,1,,0,1,1,0,0,1,1.666666667
Iraq,1977,1,1,1,,0,1,1,0,0,1,1.333333333
Iraq,1978,1,1,1,,0,1,1,0,0,1,1
Iraq,1979,1,1,1,,0,1,1,0,0,1,1
Iraq,1980,1,1,1,,0,1,1,0,0,1,1
Iraq,1981,1,1,1,,0,1,1,0,0,1,1
Iraq,1982,2,1,1,,0,1,1,1,0,1.333333333,1
Iraq,1983,2,1,1,,0,1,1,1,0,1.666666667,1
Iraq,1984,2,1,1,883,883,1,1,1,0,2,1
Iraq,1985,1,1,1,,0,1,1,0,0,1.666666667,1
Iraq,1986,1,1,1,,0,1,1,0,0,1.333333333,1
Iraq,1987,2,1,1,0,0,1,1,1,0,1.333333333,1
Iraq,1988,1,2,2,,0,1,1,0,0,1.333333333,1.333333333
Iraq,1989,1,1,1,,0,1,1,0,0,1.333333333,1.333333333
Iraq,1990,1,1,1,,0,1,1,0,0,1,1.333333333
Iraq,1991,2,1.5,2,,0,1,1,1,0,1.333333333,1.166666667
Iraq,1992,2,1,1,6800,6800,1,1,1,0,1.666666667,1.166666667
Iraq,1993,1,1,1,,0,1,0,1,0,1.666666667,1.166666667
Iraq,1994,1,1,1,,0,1,0,1,0,1.333333333,1
Iraq,1995,2,1,1,,0,1,1,1,0,1.333333333,1
Iraq,1996,2,1,1,1288.5,2577,1,1,1,0,1.666666667,1
Iraq,2004,1,2,2,,0,1,0,1,0,1.666666667,1.333333333
Iraq,2005,1,2,2,,0,1,0,1,0,1.333333333,1.666666667
Iraq,2006,1,2,2,,0,1,0,1,0,1,2
Iraq,2007,1,2,2,,0,1,0,1,0,1,2
Iraq,2008,1,2,2,,0,1,0,1,0,1,2
Iraq,2009,1,2,2,,0,1,0,1,0,1,2
Iraq,2010,1,1,1,,0,1,0,1,0,1,1.666666667
Iraq,2011,1,1,1,,0,1,0,1,0,1,1.333333333
Iraq,2012,1,1,1,,0,1,0,1,0,1,1
Iraq,2013,1,2,2,,0,1,0,1,0,1,1.333333333
Iraq,2014,1,2,2,,0,1,0,1,0,1,1.666666667
Iraq,2015,1,2,2,,0,1,0,1,0,1,2
Iraq,2016,1,2,2,,0,1,0,1,0,1,2
Iraq,2017,1,2,2,,0,1,0,1,0,1,2
Iraq,2018,1,1,1,,0,1,0,1,0,1,1.666666667
Iraq,2019,1,1,1,,0,1,0,1,0,1,1.333333333
Iraq,2020,1,1,1,,0,1,0,1,0,1,1
Iraq,2021,1,1,1,,0,1,0,1,0,1,1
Iraq,2022,1,1,1,,0,1,0,1,0,1,1
Iraq,2023,1,1,1,,0,1,0,1,0,1,1
"Iraq, Kuwait",1990,1,2,2,,0,1,1,0,0,1,2
"Iraq, Kuwait",1991,1,2,2,211,211,1,1,0,0,1,2
Israel,1946,1,1,1,0,0,1,1,0,0,1,1
Israel,1949,1,1,1,,0,1,1,0,0,1,1
Israel,1950,1,1,1,,0,1,1,0,0,1,1
Israel,1951,1,1,1,,0,1,1,0,0,1,1
Israel,1952,1,1,1,,0,1,1,0,0,1,1
Israel,1953,1,1,1,,0,1,1,0,0,1,1
Israel,1954,1,1,1,,0,1,1,0,0,1,1
Israel,1955,1,1,1,,0,1,1,0,0,1,1
Israel,1956,1,1,1,,0,1,1,0,0,1,1
Israel,1957,1,1,1,,0,1,1,0,0,1,1
Israel,1958,1,1,1,,0,1,1,0,0,1,1
Israel,1959,1,1,1,,0,1,1,0,0,1,1
Israel,1960,1,1,1,,0,1,1,0,0,1,1
Israel,1961,1,1,1,,0,1,1,0,0,1,1
Israel,1962,1,1,1,,0,1,1,0,0,1,1
Israel,1963,1,1,1,,0,1,1,0,0,1,1
Israel,1964,1,1,1,,0,1,1,0,0,1,1
Israel,1965,1,1,1,,0,1,1,0,0,1,1
Israel,1966,1,1,1,,0,1,1,0,0,1,1
Israel,1967,1,1,1,,0,1,1,0,0,1,1
Israel,1968,1,1,1,,0,1,1,0,0,1,1
Israel,1969,1,1,1,,0,1,1,0,0,1,1
Israel,1970,1,1,1,,0,1,1,0,0,1,1
Israel,1971,1,1,1,,0,1,1,0,0,1,1
Israel,1972,1,1,1,,0,1,1,0,0,1,1
Israel,1973,1,1,1,,0,1,1,0,0,1,1
Israel,1974,1,1,1,,0,1,1,0,0,1,1
Israel,1975,1,1,1,,0,1,1,0,0,1,1
Israel,1976,1,1,1,,0,1,1,0,0,1,1
Israel,1977,1,1,1,,0,1,1,0,0,1,1
Israel,1978,1,1,1,,0,1,1,0,0,1,1
Israel,1979,1,1,1,,0,1,1,0,0,1,1
Israel,1980,1,1,1,,0,1,1,0,0,1,1
Israel,1981,1,1,1,,0,1,1,0,0,1,1
Israel,1982,1,2,2,,0,1,1,0,0,1,1.333333333
Israel,1983,1,1,1,,0,1,1,0,0,1,1.333333333
Israel,1984,1,1,1,,0,1,1,0,0,1,1.333333333
Israel,1985,1,1,1,,0,1,1,0,0,1,1
Israel,1986,1,1,1,,0,1,1,0,0,1,1
Israel,1987,1,1,1,,0,1,1,0,0,1,1
Israel,1988,1,1,1,,0,1,1,0,0,1,1
Israel,1989,1,1,1,,0,1,1,0,0,1,1
Israel,1990,2,1,1,,0,1,1,0,0,1.333333333,1
Israel,1991,2,1,1,,0,1,1,0,0,1.666666667,1
Israel,1992,2,1,1,,0,1,1,0,0,2,1
Israel,1993,2,1,1,,0,1,1,0,0,2,1
Israel,1994,2,1,1,,0,1,1,0,0,2,1
Israel,1995,2,1,1,,0,1,1,0,0,2,1
Israel,1996,2,1,1,17075,17075,1,1,0,0,2,1
Israel,1997,1,1,1,,0,1,1,0,0,1.666666667,1
Israel,1998,1,1,1,,0,1,1,0,0,1.333333333,1
Israel,1999,1,1,1,3460,3460,1,1,0,0,1,1
Israel,2000,1,1,1,,0,1,1,0,0,1,1
Israel,2001,1,1,1,,0,1,1,0,0,1,1
Israel,2002,1,1,1,,0,1,1,0,0,1,1
Israel,2003,1,1,1,,0,1,1,0,0,1,1
Israel,2004,1,1,1,,0,1,1,0,0,1,1
Israel,2005,1,1,1,,0,1,1,0,0,1,1
Israel,2006,2,1,1,41,41,1,1,0,0,1.333333333,1
Israel,2007,1,1,1,,0,1,1,0,0,1.333333333,1
Israel,2008,1,1,1,,0,1,1,0,0,1.333333333,1
Israel,2009,1,1,1,,0,1,1,0,0,1,1
Israel,2010,1,1,1,,0,1,1,0,0,1,1
Israel,2011,1,1,1,,0,1,1,0,0,1,1
Israel,2012,1,1,1,4436,4436,1,1,0,0,1,1
Israel,2014,1,2,2,170,170,1,1,0,0,1,1.333333333
Israel,2018,1,1,1,,0,1,1,0,0,1,1.333333333
Israel,2019,1,1,1,581,581,1,1,0,0,1,1.333333333
Israel,2021,1,1,1,,0,1,1,0,0,1,1
Israel,2022,1,1,1,,0,1,1,0,0,1,1
Israel,2023,2,1.5,2,,0,1,1,0,0,1.333333333,1.166666667
"Israel, Jordan",1967,1,2,2,5,5,1,1,0,0,1,2
"Israel, Syria",1967,1,2,2,5,5,1,1,0,0,1,2
"Israel, Syria",1973,1,2,2,18,18,1,1,0,0,1,2
Ivory Coast,2002,1,1,1,,0,1,0,1,0,1,1
Ivory Coast,2003,1,1,1,,0,1,0,1,0,1,1
Ivory Coast,2004,1,1,1,781,781,1,0,1,0,1,1
Ivory Coast,2011,1,1,1,61,61,1,0,1,0,1,1
Jordan,2016,1,1,1,11,11,1,1,0,0,1,1
Kenya,1952,1,1,1,,0,1,1,0,0,1,1
Kenya,1953,1,2,2,,0,1,1,0,0,1,1.5
Kenya,1954,1,2,2,,0,1,1,0,0,1,1.666666667
Kenya,1955,1,2,2,,0,1,1,0,0,1,2
Kenya,1956,1,2,2,1531,1531,1,1,0,0,1,2
Kenya,1982,1,1,1,20,20,1,0,1,0,1,1.666666667
Kenya,2015,1,1,1,,0,1,1,0,0,1,1.333333333
Kenya,2016,1,1,1,,0,1,1,0,0,1,1
Kenya,2017,1,1,1,,0,1,1,0,0,1,1
Kenya,2018,1,1,1,,0,1,1,0,0,1,1
Kenya,2019,1,1,1,,0,1,1,0,0,1,1
Kenya,2020,1,1,1,,0,1,1,0,0,1,1
Kenya,2021,1,1,1,,0,1,1,0,0,1,1
Kenya,2022,1,1,1,,0,1,1,0,0,1,1
Kenya,2023,1,1,1,,0,1,1,0,0,1,1
"Kyrgyzstan, Tajikistan",2021,1,1,1,,0,1,1,0,0,1,1
"Kyrgyzstan, Tajikistan",2022,1,1,1,505,505,1,1,0,0,1,1
Laos,1946,1,1,1,,0,1,1,0,0,1,1
Laos,1947,1,1,1,,0,1,1,0,0,1,1
Laos,1948,1,1,1,,0,1,1,0,0,1,1
Laos,1949,1,1,1,,0,1,1,0,0,1,1
Laos,1950,1,1,1,,0,1,1,0,0,1,1
Laos,1951,1,1,1,,0,1,1,0,0,1,1
Laos,1952,1,1,1,,0,1,1,0,0,1,1
Laos,1953,1,1,1,2832,2832,1,1,0,0,1,1
Laos,1959,1,2,2,,0,1,0,1,0,1,1.333333333
Laos,1960,1,2,2,,0,1,0,1,0,1,1.666666667
Laos,1961,1,2,2,531,531,1,0,1,0,1,2
Laos,1963,1,2,2,,0,1,0,1,0,1,2
Laos,1964,1,2,2,,0,1,0,1,0,1,2
Laos,1965,1,2,2,,0,1,0,1,0,1,2
Laos,1966,1,2,2,,0,1,0,1,0,1,2
Laos,1967,1,2,2,,0,1,0,1,0,1,2
Laos,1968,1,2,2,,0,1,0,1,0,1,2
Laos,1969,1,2,2,,0,1,0,1,0,1,2
Laos,1970,1,2,2,,0,1,0,1,0,1,2
Laos,1971,1,2,2,,0,1,0,1,0,1,2
Laos,1972,1,2,2,,0,1,0,1,0,1,2
Laos,1973,1,2,2,3545,3545,1,0,1,0,1,2
Laos,1989,1,1,1,,0,1,0,1,0,1,1.666666667
Laos,1990,1,1,1,228,228,1,0,1,0,1,1.333333333
"Laos, Thailand",1986,1,1,1,,0,1,1,0,0,1,1
"Laos, Thailand",1987,1,1,1,,0,1,1,0,0,1,1
"Laos, Thailand",1988,1,1,1,413,413,1,1,0,0,1,1
Lebanon,1958,1,2,2,77,77,1,0,1,0,1,2
Lebanon,1975,1,1,1,,0,1,0,1,0,1,1.5
Lebanon,1976,1,2,2,408,408,1,0,1,0,1,1.666666667
Lebanon,1982,1,1,1,,0,1,0,1,0,1,1.333333333
Lebanon,1983,1,1,1,,0,1,0,1,0,1,1.333333333
Lebanon,1984,1,2,2,,0,1,0,1,0,1,1.333333333
Lebanon,1985,1,1,1,,0,1,0,1,0,1,1.333333333
Lebanon,1986,1,1,1,1582,1582,1,0,1,0,1,1.333333333
Lebanon,1989,1,1,1,,0,1,0,1,0,1,1
Lebanon,1990,1,1,1,578,578,1,0,1,0,1,1
Lebanon,2014,1,1,1,,0,1,1,0,0,1,1
Lebanon,2015,1,1,1,499,499,1,1,0,0,1,1
Lebanon,2017,1,1,1,8,8,1,1,0,0,1,1
Lesotho,1998,1,1,1,6,6,1,0,1,0,1,1
Liberia,1980,1,1,1,2,2,1,0,1,0,1,1
Liberia,1989,1,1,1,,0,1,0,1,0,1,1
Liberia,1990,1,1,1,370,370,1,0,1,0,1,1
Liberia,2000,1,1,1,,0,1,0,1,0,1,1
Liberia,2001,1,1,1,,0,1,0,1,0,1,1
Liberia,2002,1,1,1,,0,1,0,1,0,1,1
Liberia,2003,1,2,2,1269,1269,1,0,1,0,1,1.333333333
Libya,2011,1,2,2,264,264,1,0,1,0,1,2
Libya,2013,1,1,1,,0,1,0,1,0,1,1.5
Libya,2014,1,1,1,,0,1,0,1,0,1,1.333333333
Libya,2015,2,1,1,506,506,1,1,1,0,1.333333333,1
Libya,2016,1,2,2,,0,1,1,0,0,1.333333333,1.333333333
Libya,2017,2,1,1,178,178,2,1,1,0,1.666666667,1.333333333
Libya,2018,1,1,1,,0,1,1,0,0,1.333333333,1.333333333
Libya,2019,2,1.5,2,1656,1656,1,1,1,0,1.666666667,1.166666667
Libya,2020,1,1,1,618,618,1,0,1,0,1.333333333,1.166666667
Madagascar (Malagasy),1947,1,2,2,277,277,1,1,0,0,1,2
Madagascar (Malagasy),1971,1,1,1,0,0,1,0,1,0,1,1.5
Malaysia,1948,1,1,1,,0,1,1,0,0,1,1
Malaysia,1949,1,1,1,,0,1,1,0,0,1,1
Malaysia,1950,1,2,2,,0,1,1,0,0,1,1.333333333
Malaysia,1951,1,2,2,,0,1,1,0,0,1,1.666666667
Malaysia,1952,1,2,2,,0,1,1,0,0,1,2
Malaysia,1953,1,2,2,,0,1,1,0,0,1,2
Malaysia,1954,1,1,1,,0,1,1,0,0,1,1.666666667
Malaysia,1955,1,1,1,,0,1,1,0,0,1,1.333333333
Malaysia,1956,1,1,1,,0,1,1,0,0,1,1
Malaysia,1957,1,1,1,3360,3360,1,1,0,0,1,1
Malaysia,1958,1,1,1,,0,1,0,1,0,1,1
Malaysia,1959,1,1,1,,0,1,0,1,0,1,1
Malaysia,1960,1,1,1,578,578,1,0,1,0,1,1
Malaysia,1963,1,1,1,,0,1,1,0,0,1,1
Malaysia,1964,1,1,1,,0,1,1,0,0,1,1
Malaysia,1965,1,1,1,,0,1,1,0,0,1,1
Malaysia,1966,1,1,1,1096,1096,1,1,0,0,1,1
Malaysia,1974,1,1,1,,0,1,0,1,0,1,1
Malaysia,1975,1,1,1,715,715,1,0,1,0,1,1
Malaysia,1981,1,1,1,0,0,1,0,1,0,1,1
Malaysia,2013,1,1,1,53,53,1,1,0,0,1,1
Mali,1990,1,1,1,,0,1,1,0,0,1,1
Mali,1991,1,1,1,476,476,1,1,0,0,1,1
Mali,1994,1,1,1,75,75,1,1,0,0,1,1
Mali,2007,1,1,1,,0,1,1,0,0,1,1
Mali,2008,1,1,1,,0,1,1,0,0,1,1
Mali,2009,2,1,1,270,540,1,1,1,0,1.333333333,1
Mali,2012,2,1,1,67,67,1,1,1,0,1.666666667,1
Mali,2013,1,1,1,,0,1,0,1,0,1.666666667,1
Mali,2014,2,1,1,,0,2,1,1,0,1.666666667,1
Mali,2015,3,1,1,244.5,489,2,1,1,0,2,1
Mali,2016,1,1,1,,0,1,0,1,0,2,1
Mali,2017,2,1,1,,0,1,1,1,0,2,1
Mali,2018,2,1,1,,0,1,1,1,0,1.666666667,1
Mali,2019,2,1,1,,0,1,1,1,0,2,1
Mali,2020,2,1,1,,0,1,1,1,0,2,1
Mali,2021,2,1,1,,0,1,1,1,0,2,1
Mali,2022,2,1.5,2,,0,1,1,1,0,2,1.166666667
Mali,2023,3,1,1,,0,2,1,1,1,2.333333333,1.166666667
Mauritania,1975,1,1,1,,0,1,1,0,0,1,1
Mauritania,1976,1,1,1,,0,1,1,0,0,1,1
Mauritania,1977,1,1,1,,0,1,1,0,0,1,1
Mauritania,1978,1,1,1,1108,1108,1,1,0,0,1,1
Mauritania,2010,1,1,1,0,0,1,0,1,0,1,1
"Mauritania, Morocco",1957,2,1,1,,0,1,1,0,0,2,1
"Mauritania, Morocco",1958,2,1,1,376.5,753,1,1,0,0,2,1
Mexico,1994,1,1,1,53,53,1,0,1,0,1,1
Mexico,1996,1,1,1,123,123,1,0,1,0,1,1
Moldova,1992,1,1,1,136,136,1,1,0,0,1,1
Morocco,1953,1,1,1,,0,1,1,0,0,1,1
Morocco,1954,1,1,1,,0,1,1,0,0,1,1
Morocco,1955,1,1,1,,0,1,1,0,0,1,1
Morocco,1956,1,1,1,846,846,1,1,0,0,1,1
Morocco,1971,1,1,1,1,1,1,0,1,0,1,1
Morocco,1975,1,1,1,,0,1,1,0,0,1,1
Morocco,1976,1,1,1,,0,1,1,0,0,1,1
Morocco,1977,1,1,1,,0,1,1,0,0,1,1
Morocco,1978,1,1,1,,0,1,1,0,0,1,1
Morocco,1979,1,2,2,,0,1,1,0,0,1,1.333333333
Morocco,1980,1,2,2,,0,1,1,0,0,1,1.666666667
Morocco,1981,1,1,1,,0,1,1,0,0,1,1.666666667
Morocco,1982,1,1,1,,0,1,1,0,0,1,1.333333333
Morocco,1983,1,1,1,,0,1,1,0,0,1,1
Morocco,1984,1,1,1,,0,1,1,0,0,1,1
Morocco,1985,1,1,1,,0,1,1,0,0,1,1
Morocco,1986,1,1,1,,0,1,1,0,0,1,1
Morocco,1987,1,1,1,,0,1,1,0,0,1,1
Morocco,1988,1,1,1,,0,1,1,0,0,1,1
Morocco,1989,1,1,1,5126,5126,1,1,0,0,1,1
Mozambique,1964,1,1,1,,0,1,1,0,0,1,1
Mozambique,1965,1,1,1,,0,1,1,0,0,1,1
Mozambique,1966,1,1,1,,0,1,1,0,0,1,1
Mozambique,1967,1,1,1,,0,1,1,0,0,1,1
Mozambique,1968,1,1,1,,0,1,1,0,0,1,1
Mozambique,1969,1,1,1,,0,1,1,0,0,1,1
Mozambique,1970,1,1,1,,0,1,1,0,0,1,1
Mozambique,1971,1,1,1,,0,1,1,0,0,1,1
Mozambique,1972,1,2,2,,0,1,1,0,0,1,1.333333333
Mozambique,1973,1,2,2,,0,1,1,0,0,1,1.666666667
Mozambique,1974,1,1,1,3579,3579,1,1,0,0,1,1.666666667
Mozambique,1977,1,1,1,,0,1,0,1,0,1,1.333333333
Mozambique,1978,1,1,1,,0,1,0,1,0,1,1
Mozambique,1979,1,1,1,,0,1,0,1,0,1,1
Mozambique,1980,1,1,1,,0,1,0,1,0,1,1
Mozambique,1981,1,2,2,,0,1,0,1,0,1,1.333333333
Mozambique,1982,1,2,2,,0,1,0,1,0,1,1.666666667
Mozambique,1983,1,2,2,,0,1,0,1,0,1,2
Mozambique,1984,1,2,2,,0,1,0,1,0,1,2
Mozambique,1985,1,2,2,,0,1,0,1,0,1,2
Mozambique,1986,1,2,2,,0,1,0,1,0,1,2
Mozambique,1987,1,2,2,,0,1,0,1,0,1,2
Mozambique,1988,1,2,2,,0,1,0,1,0,1,2
Mozambique,1989,1,2,2,,0,1,0,1,0,1,2
Mozambique,1990,1,2,2,,0,1,0,1,0,1,2
Mozambique,1991,1,2,2,,0,1,0,1,0,1,2
Mozambique,1992,1,1,1,5406,5406,1,0,1,0,1,1.666666667
Mozambique,2013,1,1,1,,0,1,0,1,0,1,1.333333333
Mozambique,2014,1,1,1,288,288,1,0,1,0,1,1
Mozambique,2016,1,1,1,211,211,1,0,1,0,1,1
Mozambique,2018,1,1,1,,0,1,0,1,0,1,1
Mozambique,2019,2,1,1,367,367,1,1,1,0,1.333333333,1
Mozambique,2020,1,1,1,,0,1,1,0,0,1.333333333,1
Mozambique,2021,1,1,1,,0,1,1,0,0,1.333333333,1
Mozambique,2022,1,1,1,,0,1,1,0,0,1,1
Mozambique,2023,1,1,1,,0,1,1,0,0,1,1
Myanmar (Burma),1948,2,1.5,2,,0,1,1,1,0,2,1.5
Myanmar (Burma),1949,5,1.4,2,,0,1,1,1,0,3.5,1.45
Myanmar (Burma),1950,5,1.4,2,125,125,1,1,1,0,4,1.433333333
Myanmar (Burma),1951,4,1.25,2,,0,1,1,1,0,4.666666667,1.35
Myanmar (Burma),1952,4,1.25,2,,0,1,1,1,0,4.333333333,1.3
Myanmar (Burma),1953,4,1.25,2,,0,1,1,1,0,4,1.25
Myanmar (Burma),1954,4,1,1,,0,1,1,1,0,4,1.166666667
Myanmar (Burma),1955,4,1.25,2,,0,1,1,1,0,4,1.166666667
Myanmar (Burma),1956,4,1,1,,0,1,1,1,0,4,1.083333333
Myanmar (Burma),1957,5,1,1,0,0,1,1,1,0,4.333333333,1.083333333
Myanmar (Burma),1958,4,1,1,,0,1,1,1,0,4.333333333,1
Myanmar (Burma),1959,5,1,1,,0,1,1,1,0,4.666666667,1
Myanmar (Burma),1960,5,1,1,,0,1,1,1,0,4.666666667,1
Myanmar (Burma),1961,6,1.166666667,2,5037,5037,1,1,1,0,5.333333333,1.055555556
Myanmar (Burma),1962,5,1.2,2,,0,1,1,1,0,5.333333333,1.122222222
Myanmar (Burma),1963,5,1.2,2,5419,5419,1,1,1,0,5.333333333,1.188888889
Myanmar (Burma),1964,5,1.4,2,,0,1,1,1,0,5,1.266666667
Myanmar (Burma),1965,5,1.4,2,,0,1,1,1,0,5,1.333333333
Myanmar (Burma),1966,5,1.4,2,,0,1,1,1,0,5,1.4
Myanmar (Burma),1967,5,1.4,2,,0,1,1,1,0,5,1.4
Myanmar (Burma),1968,5,1.6,2,,0,1,1,1,0,5,1.466666667
Myanmar (Burma),1969,5,1.6,2,,0,1,1,1,0,5,1.533333333
Myanmar (Burma),1970,5,1.6,2,4057,4057,1,1,1,0,5,1.6
Myanmar (Burma),1971,4,1.75,2,,0,1,1,1,0,4.666666667,1.65
Myanmar (Burma),1972,5,1.2,2,,0,1,1,1,0,4.666666667,1.516666667
Myanmar (Burma),1973,6,1.166666667,2,365,365,1,1,1,0,5,1.372222222
Myanmar (Burma),1974,5,1.2,2,,0,1,1,1,0,5.333333333,1.188888889
Myanmar (Burma),1975,5,1.2,2,,0,1,1,1,0,5.333333333,1.188888889
Myanmar (Burma),1976,6,1.166666667,2,,0,1,1,1,0,5.333333333,1.188888889
Myanmar (Burma),1977,6,1.166666667,2,,0,1,1,1,0,5.666666667,1.177777778
Myanmar (Burma),1978,6,1.166666667,2,5113,5113,1,1,1,0,6,1.166666667
Myanmar (Burma),1979,5,1.2,2,,0,1,1,1,0,5.666666667,1.177777778
Myanmar (Burma),1980,5,1.2,2,,0,1,1,1,0,5.333333333,1.188888889
Myanmar (Burma),1981,5,1,1,,0,1,1,1,0,5,1.133333333
Myanmar (Burma),1982,5,1.2,2,3593,3593,1,1,1,0,5,1.133333333
Myanmar (Burma),1983,4,1.25,2,,0,1,1,1,0,4.666666667,1.15
Myanmar (Burma),1984,4,1.5,2,,0,1,1,1,0,4.333333333,1.316666667
Myanmar (Burma),1985,4,1,1,,0,1,1,1,0,4,1.25
Myanmar (Burma),1986,4,1.25,2,,0,1,1,1,0,4,1.25
Myanmar (Burma),1987,5,1,1,0,0,1,1,1,0,4.333333333,1.083333333
Myanmar (Burma),1988,4,1.25,2,9710.5,19421,1,1,1,0,4.333333333,1.166666667
Myanmar (Burma),1989,2,1.5,2,,0,1,1,0,0,3.666666667,1.25
Myanmar (Burma),1990,4,1,1,37,37,1,1,1,0,3.333333333,1.25
Myanmar (Burma),1991,5,1,1,0,0,1,1,1,0,3.666666667,1.166666667
Myanmar (Burma),1992,4,1.25,2,7105.5,28422,1,1,1,0,4.333333333,1.083333333
Myanmar (Burma),1993,1,1,1,,0,1,1,0,0,3.333333333,1.083333333
Myanmar (Burma),1994,4,1,1,19.5,39,1,1,1,0,3,1.083333333
Myanmar (Burma),1995,3,1,1,105,210,1,1,0,0,2.666666667,1
Myanmar (Burma),1996,3,1,1,107,214,1,1,0,0,3.333333333,1
Myanmar (Burma),1997,3,1,1,121,121,1,1,0,0,3,1
Myanmar (Burma),1998,2,1,1,506,506,1,1,0,0,2.666666667,1
Myanmar (Burma),1999,1,1,1,,0,1,1,0,0,2,1
Myanmar (Burma),2000,3,1,1,,0,1,1,0,0,2,1
Myanmar (Burma),2001,3,1,1,445,445,1,1,0,0,2.333333333,1
Myanmar (Burma),2002,2,1,1,3357,3357,1,1,0,0,2.666666667,1
Myanmar (Burma),2003,1,1,1,,0,1,1,0,0,2,1
Myanmar (Burma),2004,1,1,1,,0,1,1,0,0,1.333333333,1
Myanmar (Burma),2005,4,1,1,9,9,1,1,0,0,2,1
Myanmar (Burma),2006,3,1,1,,0,1,1,0,0,2.666666667,1
Myanmar (Burma),2007,3,1,1,745,745,1,1,0,0,3.333333333,1
Myanmar (Burma),2008,2,1,1,,0,1,1,0,0,2.666666667,1
